;US BONDS 10Y;GERMAN BONDS 10Y;S&P 500;EUROSTOXX 50;NIKKEI;MSCI Emerging;Commodities (CRB);Iboxx HY US;Iboxx HY EUR;Emerging Debt
17/09/2012;2.580589392;2.181818027;1.411333363;1.179157777;1.302661886;5.755755271;2.997953378;1.84204637;1.965882729;4.281079772
18/09/2012;2.584132064;2.189084792;1.409879096;1.17048593;1.297028946;5.747212013;2.973718413;1.842825551;1.962800613;4.284685589
19/09/2012;2.587354042;2.192963569;1.410130866;1.172782681;1.29992282;5.747813865;2.97170636;1.840462788;1.964110631;4.28829219
20/09/2012;2.588003399;2.200875924;1.410620245;1.164527815;1.287064054;5.714712342;2.959592485;1.831815585;1.960466514;4.28588431
21/09/2012;2.593154144;2.197654433;1.408928279;1.175082243;1.287067472;5.725570737;2.97778219;1.82925662;1.961309393;4.293393018
24/09/2012;2.597996795;2.203964936;1.408453363;1.170043606;1.279996132;5.727901298;2.957603217;1.82688128;1.958976604;4.28369691
25/09/2012;2.603147477;2.19848414;1.394623444;1.174633812;1.276386501;5.645213819;2.961651362;1.810575227;1.958977774;4.282775881
26/09/2012;2.612155925;2.223179117;1.384680636;1.146657915;1.262804952;5.617855886;2.93943628;1.801536154;1.940664522;4.283667471
27/09/2012;2.609269318;2.222216744;1.398270014;1.146660928;1.276393071;5.707431163;2.971767788;1.821167381;1.938423228;4.289387376
28/09/2012;2.609276105;2.225449919;1.391728679;1.126026365;1.262233478;5.66811665;2.996018418;1.812520937;1.93973324;4.301740326
01/10/2012;2.610906539;2.219660116;1.394408506;1.144380369;1.255018531;5.726897259;3.018267602;1.808092961;1.944504341;4.305324214
02/10/2012;2.612199336;2.220150004;1.398289576;1.141633904;1.252275893;5.734297483;3.010194394;1.812564147;1.948057071;4.315895345
03/10/2012;2.614134571;2.222575871;1.401932358;1.140720141;1.252278876;5.699553123;2.967775904;1.817094669;1.951328466;4.323440321
04/10/2012;2.608032098;2.223872022;1.412615996;1.136591341;1.26008597;5.756539191;3.014249118;1.824781024;1.954879505;4.323726558
05/10/2012;2.598072264;2.211290732;1.41237175;1.158153564;1.267170836;5.748055112;2.983952766;1.823788396;1.954040925;4.324918861
08/10/2012;2.604843741;2.219537696;1.406799332;1.143483958;1.253595323;5.701324571;2.969833495;1.821204739;1.954139525;4.314296297
09/10/2012;2.600670853;2.219382034;1.393464709;1.129269083;1.235822135;5.656850651;2.988023838;1.816168371;1.96320407;4.310953584
10/10/2012;2.603892411;2.216966941;1.384007424;1.126061727;1.218048755;5.622106113;2.961767316;1.81172376;1.966102594;4.311543645
11/10/2012;2.604863496;2.215681524;1.386192642;1.13844945;1.222387555;5.681966231;3.002180981;1.82158033;1.967131916;4.331790636
12/10/2012;2.6058348;2.22440157;1.379403112;1.131571362;1.217332367;5.66087954;2.969863742;1.824730317;1.96881574;4.35232586
15/10/2012;2.60585449;2.221997726;1.392999908;1.137544503;1.231649629;5.699139711;2.9314999;1.832995221;1.973399891;4.361939798
16/10/2012;2.597180494;2.209900272;1.406342051;1.165983635;1.25087486;5.753901839;2.943629621;1.839695718;1.977699787;4.370678997
17/10/2012;2.581754311;2.193768011;1.413872642;1.177910934;1.262873686;5.800105532;2.961820024;1.843831688;1.988447762;4.370965825
18/10/2012;2.579831798;2.194903243;1.408540823;1.179751817;1.27790771;5.780718376;2.982031028;1.842839286;1.992000896;4.363709935
19/10/2012;2.587876248;2.199427429;1.381857327;1.162321549;1.260856734;5.692925975;2.959814756;1.833562433;1.993216298;4.357961646
22/10/2012;2.582430639;2.195732857;1.387689529;1.158664511;1.291506613;5.752818039;2.927511977;1.833939046;1.994343341;4.352485904
23/10/2012;2.587581441;2.203323255;1.365131248;1.135274114;1.269396951;5.632550773;2.909336001;1.827043009;1.987524786;4.346435317
24/10/2012;2.587587675;2.20510375;1.363676696;1.141697418;1.277204586;5.643349869;2.905302256;1.82544606;1.98621765;4.346722461
25/10/2012;2.578591417;2.203979456;1.366595708;1.137112683;1.292816891;5.693598495;2.895207425;1.828397467;1.987713909;4.339761534
26/10/2012;2.591137015;2.211085605;1.365865156;1.142619518;1.277210811;5.658207539;2.883092158;1.824052863;1.984726215;4.329776646
29/10/2012;2.595656643;2.224495968;1.365874804;1.134829705;1.271583126;5.640603585;2.883112523;1.824033523;1.983328168;4.329730737
30/10/2012;2.5934123;2.221919263;1.365878132;1.150888973;1.270140912;5.673091604;2.868976706;1.824027226;1.981928796;4.329715789
31/10/2012;2.600492092;2.224183982;1.365157448;1.148597954;1.27086663;5.645730682;2.875044851;1.826235547;1.98819001;4.323961561
01/11/2012;2.596639341;2.224672882;1.381167169;1.160525239;1.290092092;5.740997135;2.893234729;1.833755376;1.989687077;4.326080723
02/11/2012;2.595680379;2.227259837;1.363953382;1.165576052;1.28286827;5.711348735;2.830607976;1.831172845;1.993706603;4.313630962
05/11/2012;2.602773193;2.23131093;1.370271039;1.154115576;1.284323086;5.735365982;2.830628901;1.828202015;1.991749142;4.326330453
06/11/2012;2.594098245;2.230670825;1.383127581;1.160999861;1.288662226;5.781571566;2.869024149;1.830950036;1.992217947;4.332376917
07/11/2012;2.611145731;2.241005021;1.347953194;1.135770595;1.260914868;5.688616178;2.84276544;1.820045991;1.995771216;4.331455639
08/11/2012;2.61661819;2.244722429;1.334617285;1.138067229;1.248054414;5.623035442;2.854895142;1.81409522;1.995773085;4.337200837
09/11/2012;2.617589017;2.247148576;1.335096512;1.13806994;1.24661204;5.635593349;2.838738307;1.810918378;1.991102029;4.335974824
12/11/2012;2.617282963;2.247646028;1.33753425;1.134405533;1.240982524;5.651043623;2.832693696;1.811492438;1.994095425;4.335622727
13/11/2012;2.620504182;2.24716691;1.33050557;1.143583518;1.233035835;5.598591679;2.834720526;1.80732396;1.988116772;4.331969001
14/11/2012;2.620509921;2.247171832;1.313033374;1.13533199;1.235929261;5.51360519;2.858972438;1.797410234;1.982417641;4.331044327
15/11/2012;2.62019391;2.247015181;1.311340199;1.128452776;1.264405562;5.535892395;2.84079415;1.79660536;1.977185338;4.319811575
16/11/2012;2.623093333;2.249924982;1.319594619;1.11377536;1.295050072;5.551262677;2.840800216;1.801756381;1.975037509;4.310090598
19/11/2012;2.6176442;2.244936488;1.341680374;1.144514882;1.313559311;5.646556941;2.879208091;1.82452459;1.977471353;4.32218049
20/11/2012;2.611862015;2.235257793;1.345323071;1.150482389;1.31283939;5.63291025;2.87921416;1.824716209;1.979621537;4.333687825
21/11/2012;2.60768729;2.232034506;1.347269708;1.155072517;1.328596732;5.628349247;2.883261004;1.824114524;1.991490466;4.329126403
22/11/2012;2.60769243;2.231877515;1.347272364;1.162412374;1.328599351;5.628360342;2.883266688;1.824107606;1.998032144;4.329109984
23/11/2012;2.606411335;2.231236288;1.363768544;1.170673671;1.343489445;5.734416544;2.905497938;1.830243286;1.995135897;4.331214147
26/11/2012;2.610607236;2.236091621;1.361832902;1.165637069;1.338583257;5.715106374;2.893392445;1.830619184;1.997008286;4.338128948
27/11/2012;2.614149361;2.233029568;1.35626165;1.165178642;1.334249692;5.664879099;2.905521325;1.832394598;1.999904897;4.34297048
28/11/2012;2.619299222;2.244331482;1.365478197;1.168391471;1.331506055;5.705397734;2.889362785;1.832784138;2.005139313;4.349621421
29/11/2012;2.620269092;2.24256064;1.373970799;1.183074022;1.347841813;5.743630442;2.899471247;1.840900372;2.009813107;4.368384442
30/11/2012;2.62220353;2.241758093;1.372763499;1.183076354;1.352758862;5.733382958;2.879271548;1.843667965;2.015606776;4.368973081
03/12/2012;2.619004638;2.237414614;1.365492254;1.184000448;1.344962156;5.73400544;2.889392529;1.851485201;2.019068072;4.370190601
04/12/2012;2.621260997;2.240970021;1.364047078;1.186296903;1.340050558;5.749962778;2.867172477;1.851478047;2.021966338;4.372604252
05/12/2012;2.625446371;2.251142408;1.3667178;1.186760007;1.35494111;5.812113973;2.895466083;1.854456619;2.025892153;4.376229046
06/12/2012;2.627059078;2.260346213;1.371322435;1.194100036;1.359279952;5.854919357;2.873245323;1.857832578;2.029443069;4.381978687
07/12/2012;2.620954805;2.260834857;1.374241099;1.191808417;1.360005347;5.877207482;2.859106995;1.855038782;2.027762038;4.374678027
10/12/2012;2.622256513;2.258911463;1.378375237;1.189982217;1.358567951;5.915991997;2.847000409;1.856609549;2.027018448;4.380698261
11/12/2012;2.61775973;2.25601058;1.389297905;1.203287669;1.366375902;5.941093836;2.840944029;1.85839294;2.025149885;4.37885925
12/12/2012;2.611011915;2.253755153;1.385174427;1.20603976;1.377797417;5.958222695;2.84296983;1.863944538;2.037485696;4.375806373
13/12/2012;2.604585558;2.250531269;1.376200823;1.202375421;1.38994166;5.928570093;2.822769033;1.85738243;2.038887319;4.374271073
14/12/2012;2.605876838;2.248598866;1.373287498;1.205588393;1.391389812;5.958831277;2.83085691;1.855983122;2.03935661;4.371522449
17/12/2012;2.597853768;2.24748274;1.390276196;1.204679083;1.40628649;5.978271949;2.838956554;1.863126323;2.038799091;4.367222789
18/12/2012;2.589176779;2.240546933;1.403143127;1.214313406;1.430572973;6.016447692;2.830879619;1.864113595;2.047583684;4.364473341
19/12/2012;2.593362132;2.236516356;1.395359895;1.218913552;1.446331351;6.008486693;2.818761494;1.86211627;2.048331405;4.37235284
20/12/2012;2.593367102;2.239103043;1.402662576;1.221675514;1.450525977;6.047893584;2.798560681;1.868676101;2.056930032;4.380835306
21/12/2012;2.599803178;2.246208889;1.388541273;1.216619305;1.439832242;5.981132067;2.81473097;1.863295392;2.057771271;4.385367926
24/12/2012;2.596600386;2.246219959;1.382468042;1.216625301;1.447066721;5.968557281;2.800600395;1.856506618;2.052633984;4.386830065
25/12/2012;2.596604723;2.24622371;1.38247035;1.216627333;1.447069138;5.968567249;2.800605072;1.856498905;2.052634357;4.386811838
26/12/2012;2.600146236;2.246227461;1.376382646;1.216629365;1.473379318;5.98745436;2.820816169;1.859461047;2.052634731;4.388343372
27/12/2012;2.608511191;2.258174959;1.373706922;1.220773311;1.48407836;6.026860201;2.804655718;1.863252053;2.061512431;4.390456799
28/12/2012;2.609159458;2.259632031;1.347663322;1.202835472;1.476275657;6.045690667;2.804661246;1.858246958;2.062259998;4.393786416
31/12/2012;2.605639176;2.259646693;1.382724712;1.202843277;1.504038763;6.128508763;2.804679445;1.86622368;2.059648327;4.394955629
01/01/2013;2.605644812;2.25965158;1.382727703;1.202845878;1.504042016;6.128522018;2.804685511;1.866216897;2.059649798;4.394939657
02/01/2013;2.593109368;2.235284458;1.418765446;1.24194496;1.549000394;6.260970308;2.822877618;1.883801792;2.074322897;4.406179432
03/01/2013;2.582823636;2.227540846;1.415355804;1.239648127;1.535559828;6.217597982;2.792572291;1.877977112;2.077312831;4.402816905
04/01/2013;2.580898899;2.214793908;1.419494487;1.241032644;1.534839849;6.227341086;2.778432589;1.879188664;2.076752885;4.391241361
07/01/2013;2.582199591;2.219648443;1.417558327;1.235520137;1.514755755;6.17426067;2.778448107;1.880766441;2.077130063;4.393321219
08/01/2013;2.587670941;2.225463062;1.414148807;1.235061607;1.487004544;6.119456374;2.780473821;1.879359576;2.084699402;4.376430092
09/01/2013;2.59153453;2.22772683;1.417563488;1.241960771;1.516206792;6.147432325;2.76835474;1.882950355;2.088906051;4.37320467
10/01/2013;2.584786438;2.214172901;1.428526525;1.242423882;1.536880643;6.205718551;2.800691181;1.886141583;2.090028314;4.372273417
11/01/2013;2.588650178;2.20804363;1.428767277;1.247029029;1.556253599;6.153728585;2.796655063;1.889533206;2.09115066;4.353680224
14/01/2013;2.590915437;2.215157714;1.425858968;1.247035891;1.566236349;6.187472862;2.822939756;1.886912789;2.089844204;4.359113272
15/01/2013;2.595743654;2.22323205;1.426833565;1.240136285;1.549760017;6.157232389;2.824965499;1.887305035;2.077509445;4.37372302
16/01/2013;2.596069777;2.224527211;1.427074121;1.241515916;1.516948989;6.14639718;2.829011895;1.884099151;2.076761937;4.37035448
17/01/2013;2.588035165;2.215008193;1.437065174;1.247498503;1.549042804;6.189792523;2.83709999;1.890888298;2.08115452;4.364551254
18/01/2013;2.593185192;2.223728389;1.440232018;1.24474105;1.564079353;6.19607716;2.847208924;1.893479422;2.079380891;4.376720442
21/01/2013;2.593199676;2.217284423;1.440240062;1.252110678;1.564088088;6.196111766;2.847224826;1.893457698;2.078634792;4.376670227
22/01/2013;2.595777127;2.22067816;1.450459411;1.248892439;1.519134226;6.184690907;2.865416834;1.894650493;2.077887469;4.369465794
23/01/2013;2.59610361;2.227945817;1.451196166;1.244752671;1.499188393;6.149350043;2.861380749;1.892443593;2.07209535;4.372071163
24/01/2013;2.595143705;2.221977774;1.45265698;1.251656929;1.544148127;6.133356079;2.8431993;1.896634388;2.067704127;4.372968956
25/01/2013;2.57874797;2.211005972;1.456557911;1.26039947;1.564822561;6.116248124;2.843204594;1.896028234;2.065929174;4.357115889
28/01/2013;2.57522561;2.200042864;1.457786468;1.263166647;1.537654933;6.065453025;2.839179637;1.895007439;2.061819876;4.345184788
29/01/2013;2.575230757;2.200531497;1.465575976;1.265007444;1.555583134;6.139688768;2.849289174;1.891802306;2.037712365;4.336940013
30/01/2013;2.574592809;2.194563695;1.456086224;1.255813779;1.580450224;6.107748636;2.885668925;1.878202233;2.039020739;4.305213136
31/01/2013;2.57652802;2.201832138;1.454145276;1.247076248;1.588404425;6.119136149;2.8775922;1.872399419;2.03135976;4.287796943
01/02/2013;2.57331782;2.203451092;1.467291524;1.245696629;1.609079758;6.165993986;2.88770243;1.877079431;2.039584153;4.29402447
04/02/2013;2.580731429;2.21331202;1.4543962;1.208905047;1.589141269;6.078677471;2.875596849;1.869229054;2.034262305;4.282024225
05/02/2013;2.575270029;2.206537395;1.466570425;1.219947161;1.606925548;6.088950754;2.883686281;1.873439654;2.033235843;4.289065329
06/02/2013;2.582993354;2.211707142;1.467307432;1.205689442;1.627600882;6.070729327;2.875608894;1.870621861;2.042768692;4.289662702
07/02/2013;2.5855708;2.21606941;1.465851969;1.19557369;1.616183607;6.021608881;2.849343625;1.867000224;2.036226861;4.300379086
08/02/2013;2.585254025;2.216234951;1.472907418;1.208453789;1.589732041;6.066764947;2.853390559;1.86739512;2.036227501;4.318138425
11/02/2013;2.584303691;2.216570162;1.4734017;1.206161425;1.625447568;6.070199371;2.833198235;1.867174048;2.039033047;4.323298031
12/02/2013;2.579484914;2.211893446;1.476578848;1.217203449;1.623282348;6.080471609;2.82916216;1.873591996;2.037539218;4.319545035
13/02/2013;2.574023004;2.204149849;1.477553913;1.221348183;1.614033631;6.112495874;2.837251151;1.87639642;2.042773803;4.301829617
14/02/2013;2.582067331;2.212547412;1.478766687;1.213065707;1.601170427;6.111920281;2.821089421;1.875586793;2.043053872;4.302120323
15/02/2013;2.58142881;2.208677387;1.477311183;1.202949784;1.614039375;6.088537775;2.806948629;1.875780015;2.047819656;4.296895564
18/02/2013;2.581441531;2.215145009;1.477318463;1.20341651;1.614047329;6.08856778;2.806962462;1.875757652;2.046512867;4.296844336
19/02/2013;2.577586487;2.216117038;1.488034011;1.22595878;1.629807299;6.105111344;2.811008628;1.87755745;2.050437853;4.301117211
20/02/2013;2.580163629;2.20998688;1.467582222;1.214460262;1.628364429;6.049187797;2.788783963;1.875742848;2.046402268;4.285472471
21/02/2013;2.586600433;2.224841627;1.46174231;1.186402208;1.607694871;5.965825882;2.758476304;1.877743482;2.041207113;4.279629882
22/02/2013;2.58885657;2.228558541;1.474898616;1.209866567;1.640514015;5.994390688;2.764544188;1.882354869;2.044190312;4.275318763
25/02/2013;2.60044923;2.226957332;1.448371902;1.219991919;1.595563868;5.913924599;2.766581187;1.876511607;2.046790681;4.279567583
26/02/2013;2.603991381;2.248430199;1.453483117;1.181810277;1.622600365;5.949348448;2.766586035;1.885739751;2.035438775;4.298260124
27/02/2013;2.602388015;2.25133978;1.476122639;1.201593088;1.632722838;6.009280638;2.75850742;1.888945159;2.042943611;4.300389436
28/02/2013;2.604321608;2.24989044;1.473694553;1.212178934;1.643423206;5.983022807;2.752448986;1.888133925;2.045156996;4.296999412
01/03/2013;2.609150332;2.257965586;1.476861636;1.203901139;1.671182845;6.004727421;2.738307721;1.890337769;2.035920742;4.281906367
04/03/2013;2.605946948;2.257976528;1.485876026;1.207127792;1.676106211;5.952222083;2.744383694;1.890516229;2.041308603;4.29508856
05/03/2013;2.604021609;2.250716217;1.49683993;1.234269094;1.688397154;6.015613356;2.756513629;1.894341216;2.051219535;4.311375298
06/03/2013;2.597593882;2.251365668;1.498786729;1.232432761;1.724975467;6.044763695;2.74035097;1.893123268;2.055548749;4.309513429
07/03/2013;2.587950728;2.24475163;1.502440129;1.23611192;1.732062578;6.069283661;2.758544427;1.89593986;2.056607977;4.296585733
08/03/2013;2.578307043;2.238944255;1.509019634;1.25451747;1.770809708;6.114441225;2.768653761;1.898150862;2.060361224;4.283340894
11/03/2013;2.578319749;2.242990896;1.515356016;1.251302796;1.771541277;6.075070062;2.772709255;1.896918879;2.062189325;4.277751644
12/03/2013;2.583469981;2.247998989;1.511946193;1.246706529;1.742919786;6.015685495;2.780797828;1.896103917;2.062093188;4.285429198
13/03/2013;2.583153183;2.249617423;1.515133332;1.243880888;1.758681044;5.957532666;2.772719276;1.896500559;2.062383186;4.277411638
14/03/2013;2.5834796;2.249621612;1.520998892;1.260846152;1.774442361;5.983459633;2.788891927;1.903754619;2.06315275;4.272163517
15/03/2013;2.591524633;2.253500012;1.518551471;1.252835104;1.778059902;5.934511958;2.790918059;1.903544984;2.062384154;4.275225219
18/03/2013;2.597650138;2.262229996;1.511963331;1.244833717;1.77084161;5.861957621;2.778808396;1.903927506;2.058248645;4.266557715
19/03/2013;2.604730495;2.272888434;1.507571571;1.229289382;1.775904925;5.81992829;2.778813646;1.900693084;2.059307697;4.263770811
20/03/2013;2.60151894;2.267888179;1.514171108;1.246725199;1.804677631;5.860864923;2.792965227;1.906937749;2.060173431;4.266832994
21/03/2013;2.601845182;2.270475052;1.504402443;1.233062778;1.785308318;5.803824504;2.784886348;1.90350168;2.060173663;4.262505109
22/03/2013;2.603779277;2.269026058;1.517112746;1.234005923;1.780251352;5.819431018;2.790953973;1.902082397;2.059211732;4.26002452
25/03/2013;2.605078781;2.274525991;1.512229674;1.218935789;1.77736883;5.811368633;2.780863076;1.899236128;2.059981941;4.259357985
26/03/2013;2.607656268;2.276144263;1.522251772;1.21422778;1.788793157;5.890300802;2.799056765;1.902657234;2.061039158;4.263346042
27/03/2013;2.616022847;2.287125421;1.521768347;1.200565128;1.791687742;5.909895068;2.815229535;1.899422632;2.057865267;4.260865885
28/03/2013;2.613133099;2.286645328;1.527634024;1.203390517;1.78099264;5.917352512;2.774814962;1.902843894;2.053631639;4.262387964
29/03/2013;2.613137892;2.286649523;1.527636827;1.203392724;1.780995907;5.917363367;2.774820052;1.902836617;2.053631902;4.262371665
01/04/2013;2.616046841;2.286662106;1.521048198;1.203399346;1.7301157;5.85178325;2.7485623;1.904734548;2.053632691;4.264518613
02/04/2013;2.613157066;2.282791963;1.52935434;1.231672485;1.745877456;5.856367531;2.736441309;1.90330927;2.053439998;4.269137758
03/04/2013;2.621524193;2.287154976;1.513722734;1.214245599;1.748049418;5.79363896;2.702089396;1.903302201;2.060175791;4.285190209
04/04/2013;2.630213116;2.294101033;1.519588681;1.206234307;1.867037854;5.772307081;2.700073709;1.902686979;2.059214382;4.300305534
05/04/2013;2.636329248;2.300078654;1.511278438;1.188802583;1.877884762;5.761940282;2.706142232;1.904503061;2.058830561;4.347504623
08/04/2013;2.630556271;2.295895573;1.524243911;1.188809906;1.926618407;5.766608014;2.72232714;1.906509291;2.059601748;4.362857944
09/04/2013;2.629597304;2.291542035;1.528156015;1.190699595;1.9079724;5.820155674;2.730417389;1.912579628;2.065760757;4.358535403
10/04/2013;2.621883929;2.28444386;1.547226548;1.224154359;1.938771275;5.876634739;2.728402182;1.918649768;2.069995508;4.360366206
11/04/2013;2.624462818;2.282996085;1.552110936;1.233112;1.935884091;5.879521112;2.73042935;1.918663379;2.07346018;4.368664708
12/04/2013;2.633152902;2.292848942;1.546499541;1.212381804;1.919406849;5.790818014;2.702141108;1.919245675;2.074520084;4.381267946
15/04/2013;2.63445715;2.295285913;1.508871019;1.208150183;1.866359588;5.650363148;2.625358968;1.907072382;2.076063046;4.365229843
16/04/2013;2.632533362;2.290448061;1.533557076;1.203913131;1.911616899;5.773630905;2.647596661;1.920232291;2.074333215;4.360290637
17/04/2013;2.634790536;2.298524875;1.511318243;1.176585026;1.903669251;5.678006439;2.633454966;1.917187566;2.075296263;4.351041676
18/04/2013;2.636404315;2.299014092;1.499595187;1.177528642;1.904396212;5.678604937;2.661755639;1.914142811;2.07375763;4.343944168
19/04/2013;2.63351541;2.295306085;1.51279305;1.185069765;1.951099542;5.759830111;2.659740389;1.913123316;2.074143198;4.353478938
22/04/2013;2.635463163;2.300326302;1.521116995;1.189793104;1.950389941;5.78696002;2.643589777;1.917560749;2.07693639;4.35897887
23/04/2013;2.635147445;2.296134076;1.538223912;1.228905358;1.971936852;5.8117182;2.633490223;1.925049776;2.080209481;4.366044826
24/04/2013;2.635796414;2.297753427;1.538723282;1.247284029;1.996230736;5.845154438;2.643601429;1.928486225;2.084828934;4.369415947
25/04/2013;2.634837498;2.297920087;1.546296401;1.248698541;2.006355969;5.893544191;2.684029569;1.933746717;2.085023155;4.365707715
26/04/2013;2.642241117;2.303252802;1.541170814;1.241162715;1.979034583;5.840548579;2.66988789;1.93171432;2.086948391;4.36353995
29/04/2013;2.642580551;2.305205598;1.552669664;1.259547295;1.986999961;5.910895687;2.720433992;1.935341857;2.093109751;4.376424987
30/04/2013;2.640656866;2.303919437;1.556582144;1.257667969;1.9877275;5.989778643;2.696186769;1.94141195;2.098691621;4.390867536
01/05/2013;2.645487609;2.303924799;1.541922522;1.257670896;1.975442539;5.917783955;2.657791493;1.936299792;2.09571054;4.396716869
02/05/2013;2.646137047;2.31313232;1.556589389;1.264742023;1.98845967;5.969106925;2.663861095;1.948702576;2.096577497;4.412123646
03/05/2013;2.630703917;2.297154528;1.572476312;1.284062247;2.032128288;6.018083412;2.694183932;1.951745406;2.101389967;4.402861594
06/05/2013;2.627182478;2.297330499;1.577377365;1.280300953;2.036478688;6.023868152;2.680052879;1.952945185;2.101393;4.399426537
07/05/2013;2.626223516;2.285873257;1.584226532;1.288313281;2.041543799;6.065340118;2.671974327;1.951515765;2.105242408;4.389852305
08/05/2013;2.629123711;2.292497133;1.592295684;1.299158499;2.061645383;6.109156528;2.682085638;1.958424188;2.107072244;4.392303881
09/05/2013;2.628163382;2.293146925;1.588141503;1.298214777;2.08666234;6.057329529;2.694217347;1.95272124;2.107167597;4.403391521
10/05/2013;2.615302727;2.273778158;1.59302586;1.301045633;2.118330807;6.022743839;2.663905074;1.942544989;2.107168322;4.375627636
13/05/2013;2.613067088;2.277505214;1.594265777;1.298695804;2.133380727;5.968655348;2.667963634;1.934592136;2.104091831;4.351198448
14/05/2013;2.608248512;2.275088895;1.611125777;1.308595558;2.161291101;6.000335297;2.667969916;1.93662045;2.101400191;4.349331638
15/05/2013;2.610827491;2.273479482;1.617240869;1.315196273;2.178501822;6.005508983;2.657869864;1.936817528;2.101015596;4.338502841
16/05/2013;2.623055766;2.283978336;1.611132791;1.315199081;2.145540424;5.981361798;2.647769549;1.941488127;2.101594236;4.351470347
17/05/2013;2.611160578;2.286243714;1.625800149;1.322270457;2.20222384;6.010167924;2.657881506;1.941481797;2.102366109;4.347130295
20/05/2013;2.610209776;2.277053608;1.627277329;1.326517731;2.197898107;6.025740437;2.676086837;1.943494928;2.103810651;4.337256997
21/05/2013;2.612144625;2.268662631;1.628262623;1.324167313;2.221614908;6.014258113;2.67002824;1.947148899;2.106024762;4.333161397
22/05/2013;2.598640603;2.272865;1.618483477;1.332179729;2.243886332;5.945718732;2.674076239;1.935142496;2.10737235;4.331601554
23/05/2013;2.599289817;2.269641197;1.613109726;1.306266521;2.123303413;5.897939325;2.676103542;1.929849064;2.097559206;4.309016747
24/05/2013;2.600903644;2.272552121;1.613609245;1.30155373;2.05231413;5.848399648;2.663981874;1.926181969;2.097560314;4.2919815
27/05/2013;2.600920948;2.267562296;1.61361998;1.314758341;2.052327784;5.848438557;2.663999597;1.92616376;2.097564156;4.291940924
28/05/2013;2.581948963;2.260625031;1.6175327;1.337378818;2.067369913;5.884751249;2.680175566;1.919039563;2.098527516;4.26684117
29/05/2013;2.583241536;2.254172209;1.610204366;1.311935907;2.006501487;5.80870559;2.666032958;1.911305233;2.094487916;4.232416959
30/05/2013;2.583246912;2.259343327;1.616557546;1.317595468;1.981346623;5.80297071;2.659974733;1.915163143;2.089773881;4.228368724
31/05/2013;2.578105513;2.25902494;1.592609965;1.307230457;1.930454034;5.696428633;2.635724912;1.889734688;2.085733642;4.206000082
03/06/2013;2.581337591;2.256616703;1.599713521;1.294983345;1.892437562;5.77768333;2.659995998;1.886608893;2.079482909;4.206889188
04/06/2013;2.57973479;2.253231019;1.594825534;1.297343957;1.946953407;5.706268354;2.672129346;1.886602756;2.081985511;4.205004519
05/06/2013;2.58456525;2.260501209;1.572098255;1.277552425;1.852248526;5.604299944;2.676177617;1.87025466;2.078233473;4.181285278
06/06/2013;2.589395943;2.255339719;1.586518048;1.262476623;1.822177025;5.650406062;2.660013258;1.884955883;2.06524448;4.186580117
07/06/2013;2.575248575;2.254376123;1.601920249;1.284156291;1.89679198;5.614705008;2.657998012;1.88617592;2.069191711;4.167212596
10/06/2013;2.568510069;2.245994927;1.605353546;1.280865432;1.945532824;5.543899172;2.635780694;1.882276772;2.071984234;4.131870908
11/06/2013;2.570445841;2.244223965;1.590692639;1.265318902;1.863117556;5.43618257;2.623658759;1.870628114;2.055821121;4.056765109
12/06/2013;2.566269432;2.245035849;1.574076754;1.257782086;1.865145728;5.394673687;2.631749398;1.872052267;2.059285337;4.09850112
13/06/2013;2.573994897;2.251337352;1.600234207;1.255426846;1.85372654;5.504173885;2.633776263;1.893493471;2.053031499;4.162410836
14/06/2013;2.585901887;2.261836551;1.58801364;1.256846068;1.79487942;5.43680265;2.639845563;1.895733299;2.065829215;4.182397279
17/06/2013;2.579806056;2.260558828;1.603174292;1.273815243;1.858079644;5.483458706;2.649968493;1.89551114;2.070738916;4.16018618
18/06/2013;2.578525018;2.251683627;1.614181308;1.272406194;1.894666997;5.499011606;2.651995636;1.900202909;2.0689107;4.117358264
19/06/2013;2.551831318;2.255240196;1.593090308;1.265325272;1.887440871;5.33153253;2.672214358;1.871804922;2.074491633;4.076329333
20/06/2013;2.535753365;2.234740094;1.554090315;1.220949616;1.836546413;5.047526218;2.593387835;1.853415305;2.044472264;3.975320726
21/06/2013;2.519031991;2.223120109;1.554093804;1.204427431;1.913332548;5.139141422;2.571158794;1.841359192;2.042259452;3.920489266
24/06/2013;2.512937515;2.206020743;1.536691174;1.185077282;1.867362983;4.99250411;2.559048342;1.818669737;2.001945855;3.862969908
25/06/2013;2.508118134;2.209739393;1.551657327;1.198771661;1.888912711;5.128749748;2.555011488;1.844603625;2.025424115;3.936739729
26/06/2013;2.517130544;2.217494262;1.565402906;1.22662824;1.865925312;5.249278188;2.550974265;1.859917249;2.036585856;3.970814547
27/06/2013;2.526786696;2.224119244;1.576191943;1.236548093;1.921167135;5.358313259;2.534809101;1.868898691;2.05525357;4.037929861
28/06/2013;2.525184248;2.225093247;1.569081417;1.226633949;1.964985824;5.412221718;2.514601233;1.856229478;2.045439635;4.047342239
01/07/2013;2.524558721;2.226239199;1.576454846;1.235613634;1.995799979;5.409327619;2.530790179;1.864745142;2.05689292;4.071804235
02/07/2013;2.526173009;2.227859004;1.576944708;1.226645468;2.032389073;5.317792654;2.542924484;1.858994214;2.061222869;4.08817225
